
 17,42  21,00   365,85
 16,01  21,00   336,15
 17,63  21,00   370,17
 20,76  21,00   436,05
 19,36  21,00   406,62
 20,94  21,00   439,83
 19,14  21,00   402,03
 18,24  21,00   383,13
 17,50  21,00   367,47
 16,24  21,00   341,01
 17,90  21,00   375,84
 17,07  22,00   375,57
 16,63  22,00   365,85
 18,00  22,00   396,09
 17,77  22,00   390,96
 18,53  22,00   407,70
 16,76  22,00   368,82
 16,95  22,00   372,87
 16,97  22,00   373,41
 17,95  22,00   395,01
 17,11  22,00   376,38
 17,12  22,00   376,65
 17,51  22,00   385,29
 17,77  22,00   390,96
 16,84  22,00   370,44
 16,57  22,00   364,50
 17,68  22,00   389,07
 17,22  22,00   378,81
 18,04  22,00   396,90
 16,21  22,00   356,67
 16,03  22,00   352,62
 16,78  22,00   369,09
 16,15  22,00   355,32
 18,31  22,00   402,84
 18,38  22,00   404,46
 16,57  22,00   364,50
 17,91  22,00   393,93
 16,03  22,00   352,62
 16,92  22,00   372,33
 15,07  22,00   331,56
 17,18  22,00   378,00
 16,43  22,00   361,53
 16,53  22,00   363,69
 15,37  22,00   338,04
 17,26  22,00   379,62
 15,84  22,00   348,57
 17,28  22,00   380,16
 15,91  22,00   349,92
 16,64  22,00   366,12
 16,03  22,00   352,62
 17,50  22,00   385,02
 16,51  22,00   363,15
 16,09  23,00   370,17
 17,23  23,00   396,36
 16,33  23,00   375,57
 16,22  23,00   373,14
 17,76  23,00   408,51
 16,13  23,00   370,98
 14,99  23,00   344,79
 17,66  23,00   406,08
 15,75  23,00   362,34
 16,90  23,00   388,80
 14,91  23,00   342,90
 15,52  23,00   356,94
 16,60  23,00   381,78
 16,24  23,00   373,41
 16,53  23,00   380,16
 17,53  23,00   403,11
 14,73  23,00   338,85
 15,99  23,00   367,74
 15,68  23,00   360,72
 17,09  23,00   393,12
 15,67  23,00   360,45
 16,47  23,00   378,81
 16,02  23,00   368,55
 15,23  23,00   350,19
 16,19  23,00   372,33
 15,99  23,00   367,74
 17,28  23,00   397,44
 17,37  23,00   399,60
 15,70  23,00   360,99
 15,16  23,00   348,57
 16,27  23,00   374,22
 17,59  23,00   404,46
 18,10  23,00   416,34
 13,56  23,00   311,85
 15,68  23,00   360,72
 16,96  23,00   390,15
 16,86  23,00   387,72
 16,26  23,00   373,95
 15,08  23,00   346,95
 15,98  23,00   367,47
 16,35  23,00   376,11
 13,69  24,00   328,59
 16,57  24,00   397,71
 14,16  24,00   339,93
 14,11  24,00   338,58
 15,50  24,00   372,06
 13,84  24,00   332,10
 15,78  24,00   378,81
 16,42  24,00   394,20
 16,56  24,00   397,44
 15,10  24,00   362,34
 14,70  24,00   352,89
 15,23  24,00   365,58
 13,54  24,00   325,08
 14,62  24,00   351,00
 16,74  24,00   401,76
 15,38  24,00   369,09
 15,82  24,00   379,62
 12,33  24,00   295,92
 13,59  24,00   326,16
 15,97  24,00   383,40
 15,61  24,00   374,76
 13,77  24,00   330,48
 15,48  24,00   371,52
 15,29  24,00   366,93
 16,56  24,00   397,44
 15,96  24,00   383,13
 15,14  24,00   363,42
 15,15  24,00   363,69
 13,90  24,00   333,72
 14,98  24,00   359,64
 12,14  24,00   291,33
 14,30  24,00   343,17
 15,56  24,00   373,41
 14,51  24,00   348,30
 15,51  24,00   372,33
 15,20  24,00   364,77
 13,54  24,00   325,08
 15,19  24,00   364,50
 13,79  24,00   331,02
 14,30  24,00   343,17
 15,75  24,00   378,00
 14,20  25,00   355,05
 14,52  25,00   362,88
 15,16  25,00   379,08
 13,66  25,00   341,55
 15,06  25,00   376,38
 12,41  25,00   310,23
 15,74  25,00   393,39
 14,31  25,00   357,75
 13,54  25,00   338,58
 14,40  25,00   359,91
 14,45  25,00   361,26
 13,67  25,00   341,82
 14,74  25,00   368,55
 14,30  25,00   357,48
 14,47  25,00   361,80
 13,72  25,00   342,90
 13,68  25,00   342,09
 13,31  25,00   332,64
 15,61  25,00   390,15
 14,61  25,00   365,31
 12,81  25,00   320,22
 14,85  25,00   371,25
 14,41  25,00   360,18
 14,35  25,00   358,83
 15,68  25,00   392,04
 13,99  25,00   349,65
 14,00  25,00   349,92
 15,64  25,00   390,96
 13,32  25,00   332,91
 12,45  25,00   311,31
 12,73  25,00   318,33
 13,51  25,00   337,77
 13,93  25,00   348,30
 13,54  25,00   338,58
 14,17  25,00   354,24
 15,11  25,00   377,73
 12,99  25,00   324,81
 15,87  25,00   396,63
 15,28  25,00   382,05
 14,89  25,00   372,33
 14,84  25,00   370,98
 13,86  26,00   360,45
 14,24  26,00   370,17
 14,24  26,00   370,17
 13,06  26,00   339,66
 14,04  26,00   365,04
 14,07  26,00   365,85
 14,69  26,00   382,05
 11,89  26,00   309,15
 15,16  26,00   394,20
 13,95  26,00   362,61
 14,52  26,00   377,46
 13,03  26,00   338,85
 14,28  26,00   371,25
 14,23  26,00   369,90
 13,66  26,00   355,05
 14,10  26,00   366,66
 12,59  26,00   327,24
 12,27  26,00   319,14
 14,84  26,00   385,83
 13,85  26,00   360,18
 12,82  26,00   333,45
 11,84  26,00   307,80
 15,89  26,00   413,10
 12,84  26,00   333,72
 12,88  26,00   334,80
 14,30  26,00   371,79
 13,49  26,00   350,73
 12,99  26,00   337,77
 15,85  26,00   412,02
 12,95  26,00   336,69
 12,86  26,00   334,26
 13,86  26,00   360,45
 15,22  26,00   395,82
 13,19  26,00   342,90
 13,21  26,00   343,44
 15,31  26,00   397,98
 13,90  26,00   361,53
 13,24  26,00   344,25
 14,21  26,00   369,36
 14,98  26,00   389,61
 13,47  26,00   350,19
 13,18  27,00   355,86
 12,59  27,00   339,93
 13,44  27,00   362,88
 14,36  27,00   387,72
 12,14  27,00   327,78
 12,60  27,00   340,20
 13,07  27,00   352,89
 13,38  27,00   361,26
 12,84  27,00   346,68
 15,02  27,00   405,54
 13,32  27,00   359,64
 13,39  27,00   361,53
 13,30  27,00   359,10
 13,62  27,00   367,74
 11,69  27,00   315,63
 13,60  27,00   367,20
 12,76  27,00   344,52
 12,55  27,00   338,85
 13,45  27,00   363,15
 13,19  27,00   356,13
 12,41  27,00   335,07
 13,24  27,00   357,48
 13,55  27,00   365,85
 13,91  27,00   375,57
 13,17  27,00   355,59
 12,57  27,00   339,39
 12,75  27,00   344,25
 14,37  27,00   387,99
 13,32  27,00   359,64
 12,36  27,00   333,72
 14,45  27,00   390,15
 13,19  27,00   356,13
 14,08  27,00   380,16
 12,80  27,00   345,60
 13,48  27,00   363,96
 12,49  27,00   337,23
 11,87  27,00   320,49
 13,22  27,00   356,94
 12,59  27,00   339,93
 12,28  27,00   331,56
 12,31  27,00   332,37
 11,99  28,00   335,61
 13,20  28,00   369,63
 12,91  28,00   361,53
 13,09  28,00   366,66
 11,36  28,00   318,06
 13,13  28,00   367,74
 11,91  28,00   333,45
 13,13  28,00   367,74
 11,08  28,00   310,23
 12,28  28,00   343,98
 12,19  28,00   341,28
 13,03  28,00   364,77
 12,18  28,00   341,01
 14,55  28,00   407,43
 13,93  28,00   390,15
 13,67  28,00   382,86
 11,33  28,00   317,25
 11,84  28,00   331,56
 12,78  28,00   357,75
 13,48  28,00   377,46
 13,31  28,00   372,60
 13,03  28,00   364,77
 12,68  28,00   355,05
 13,01  28,00   364,23
 12,51  28,00   350,19
 11,24  28,00   314,82
 13,30  28,00   372,33
 12,21  28,00   341,82
 12,14  28,00   339,93
 12,40  28,00   347,22
 12,91  28,00   361,53
 11,08  28,00   310,23
 12,96  28,00   362,88
 14,17  28,00   396,90
 12,15  28,00   340,20
 12,24  28,00   342,63
 13,07  28,00   365,85
 12,24  28,00   342,63
 11,85  28,00   331,83
 12,67  28,00   354,78
 13,44  28,00   376,38
 12,16  29,00   352,62
 13,02  29,00   377,46
 12,43  29,00   360,45
 11,66  29,00   338,04
 12,24  29,00   355,05
 12,20  29,00   353,70
 11,63  29,00   337,23
 11,14  29,00   323,19
 12,20  29,00   353,70
 12,15  29,00   352,35
 13,63  29,00   395,28
 12,49  29,00   362,34
 12,85  29,00   372,60
 12,31  29,00   356,94
 12,15  29,00   352,35
 11,58  29,00   335,88
 11,91  29,00   345,33
 11,59  29,00   336,15
 11,40  29,00   330,48
 10,78  29,00   312,66
 12,05  29,00   349,38
 11,14  29,00   323,19
 12,95  29,00   375,57
 12,54  29,00   363,69
 12,20  29,00   353,70
 11,39  29,00   330,21
 11,50  29,00   333,45
 12,80  29,00   371,25
 12,81  29,00   371,52
 12,90  29,00   374,22
 11,27  29,00   326,97
 12,89  29,00   373,95
 11,72  29,00   339,93
 11,63  29,00   337,23
 11,95  29,00   346,41
 12,42  29,00   360,18
 12,51  29,00   362,88
 12,53  29,00   363,42
 12,13  29,00   351,81
 12,71  29,00   368,55
 12,62  29,00   365,85
 11,81  30,00   354,24
 11,56  30,00   346,95
 11,83  30,00   355,05
 11,38  30,00   341,55
 12,32  30,00   369,63
 10,55  30,00   316,44
 12,20  30,00   366,12
 12,04  30,00   361,26
 11,92  30,00   357,75
 11,45  30,00   343,44
 10,75  30,00   322,65
 11,83  30,00   355,05
 11,08  30,00   332,37
 11,65  30,00   349,65
  9,94  30,00   298,08
 11,48  30,00   344,52
 12,05  30,00   361,53
 11,91  30,00   357,21
 12,01  30,00   360,18
 11,68  30,00   350,46
 10,36  30,00   310,77
 10,75  30,00   322,38
 11,01  30,00   330,21
 11,33  30,00   339,93
 11,95  30,00   358,56
 10,84  30,00   325,35
 11,69  30,00   350,73
 10,82  30,00   324,54
 11,43  30,00   342,90
 12,01  30,00   360,45
 10,51  30,00   315,36
 11,38  30,00   341,28
 10,75  30,00   322,65
 11,43  30,00   342,90
 10,24  30,00   307,26
 12,16  30,00   364,77
 11,65  30,00   349,38
 11,59  30,00   347,76
 12,54  30,00   376,11
 11,99  30,00   359,64
 11,93  30,00   358,02
 11,43  31,00   354,24
 11,54  31,00   357,75
 10,75  31,00   333,18
 10,90  31,00   338,04
 11,24  31,00   348,30
 12,37  31,00   383,40
 11,15  31,00   345,60
 11,56  31,00   358,29
 10,73  31,00   332,64
 10,33  31,00   320,22
